Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1789863265,50,,Aggregated,2.000000,2.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,64,49,8700,7858.009671875152,1326.4429999981076,15282.33730001375,56.09375
1789863266,50,POST,/auth/login,0.000000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,14,0,15000,14662.559021428544,13156.216500006849,15282.33730001375,139.0
1789863266,50,POST,/auth/signup,2.000000,2.000000,0,0,0,0,0,0,0,0,0,0,0,50,49,5600,5952.735854000202,1326.4429999981076,12544.507500017062,32.88
1789863266,50,,Aggregated,2.000000,2.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,64,49,8700,7858.009671875152,1326.4429999981076,15282.33730001375,56.09375
1789863267,50,POST,/auth/login,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,14,0,15000,14662.559021428544,13156.216500006849,15282.33730001375,139.0
1789863267,50,POST,/auth/signup,2.000000,2.000000,0,0,0,0,0,0,0,0,0,0,0,50,49,5600,5952.735854000202,1326.4429999981076,12544.507500017062,32.88
1789863267,50,,Aggregated,2.000000,2.000000,0,0,0,0,0,0,0,0,0,0,0,64,49,8700,7858.009671875152,1326.4429999981076,15282.33730001375,56.09375
1789863268,50,POST,/auth/login,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,14,0,15000,14662.559021428544,13156.216500006849,15282.33730001375,139.0
1789863268,50,POST,/auth/signup,2.000000,2.000000,0,0,0,0,0,0,0,0,0,0,0,50,49,5600,5952.735854000202,1326.4429999981076,12544.507500017062,32.88
1789863268,50,,Aggregated,2.000000,2.000000,0,0,0,0,0,0,0,0,0,0,0,64,49,8700,7858.009671875152,1326.4429999981076,15282.33730001375,56.09375
1789863269,50,POST,/auth/login,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,14,0,15000,14662.559021428544,13156.216500006849,15282.33730001375,139.0
1789863269,50,POST,/auth/signup,2.000000,2.000000,0,0,0,0,0,0,0,0,0,0,0,50,49,5600,5952.735854000202,1326.4429999981076,12544.507500017062,32.88
1789863269,50,,Aggregated,2.000000,2.000000,0,0,0,0,0,0,0,0,0,0,0,64,49,8700,7858.009671875152,1326.4429999981076,15282.33730001375,56.09375
1789863270,50,POST,/auth/login,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,14,0,15000,14662.559021428544,13156.216500006849,15282.33730001375,139.0
1789863270,50,POST,/auth/signup,2.000000,2.000000,0,0,0,0,0,0,0,0,0,0,0,50,49,5600,5952.735854000202,1326.4429999981076,12544.507500017062,32.88
1789863270,50,,Aggregated,2.000000,2.000000,0,0,0,0,0,0,0,0,0,0,0,64,49,8700,7858.009671875152,1326.4429999981076,15282.33730001375,56.09375
1789863271,50,POST,/auth/login,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,14,0,15000,14662.559021428544,13156.216500006849,15282.33730001375,139.0
1789863271,50,POST,/auth/signup,2.000000,2.000000,0,0,0,0,0,0,0,0,0,0,0,50,49,5600,5952.735854000202,1326.4429999981076,12544.507500017062,32.88
1789863271,50,,Aggregated,2.000000,2.000000,0,0,0,0,0,0,0,0,0,0,0,64,49,8700,7858.009671875152,1326.4429999981076,15282.33730001375,56.09375
1789863272,50,POST,/auth/login,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,14,0,15000,14662.559021428544,13156.216500006849,15282.33730001375,139.0
1789863272,50,POST,/auth/signup,2.000000,2.000000,0,0,0,0,0,0,0,0,0,0,0,50,49,5600,5952.735854000202,1326.4429999981076,12544.507500017062,32.88
1789863272,50,,Aggregated,2.000000,2.000000,0,0,0,0,0,0,0,0,0,0,0,64,49,8700,7858.009671875152,1326.4429999981076,15282.33730001375,56.09375
1789863273,50,POST,/auth/login,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,14,0,15000,14662.559021428544,13156.216500006849,15282.33730001375,139.0
1789863273,50,POST,/auth/signup,2.000000,2.000000,0,0,0,0,0,0,0,0,0,0,0,50,49,5600,5952.735854000202,1326.4429999981076,12544.507500017062,32.88
1789863273,50,,Aggregated,2.000000,2.000000,0,0,0,0,0,0,0,0,0,0,0,64,49,8700,7858.009671875152,1326.4429999981076,15282.33730001375,56.09375
1789863274,50,POST,/auth/login,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,14,0,15000,14662.559021428544,13156.216500006849,15282.33730001375,139.0
1789863274,50,POST,/auth/signup,2.000000,2.000000,0,0,0,0,0,0,0,0,0,0,0,50,49,5600,5952.735854000202,1326.4429999981076,12544.507500017062,32.88
1789863274,50,,Aggregated,2.000000,2.000000,0,0,0,0,0,0,0,0,0,0,0,64,49,8700,7858.009671875152,1326.4429999981076,15282.33730001375,56.09375
1789863275,50,POST,/auth/login,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,14,0,15000,14662.559021428544,13156.216500006849,15282.33730001375,139.0
1789863275,50,POST,/auth/signup,2.000000,2.000000,0,0,0,0,0,0,0,0,0,0,0,50,49,5600,5952.735854000202,1326.4429999981076,12544.507500017062,32.88
1789863275,50,,Aggregated,2.000000,2.000000,0,0,0,0,0,0,0,0,0,0,0,64,49,8700,7858.009671875152,1326.4429999981076,15282.33730001375,56.09375
1789863276,50,POST,/auth/login,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,14,0,15000,14662.559021428544,13156.216500006849,15282.33730001375,139.0
1789863276,50,POST,/auth/signup,2.000000,2.000000,0,0,0,0,0,0,0,0,0,0,0,50,49,5600,5952.735854000202,1326.4429999981076,12544.507500017062,32.88
1789863276,50,,Aggregated,2.000000,2.000000,0,0,0,0,0,0,0,0,0,0,0,64,49,8700,7858.009671875152,1326.4429999981076,15282.33730001375,56.09375
1789863277,50,POST,/auth/login,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,14,0,15000,14662.559021428544,13156.216500006849,15282.33730001375,139.0
1789863277,50,POST,/auth/signup,2.000000,2.000000,0,0,0,0,0,0,0,0,0,0,0,50,49,5600,5952.735854000202,1326.4429999981076,12544.507500017062,32.88
1789863277,50,,Aggregated,2.000000,2.000000,0,0,0,0,0,0,0,0,0,0,0,64,49,8700,7858.009671875152,1326.4429999981076,15282.33730001375,56.09375
1789863279,50,POST,/auth/login,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,14,0,15000,14662.559021428544,13156.216500006849,15282.33730001375,139.0
1789863279,50,POST,/auth/signup,2.000000,2.000000,0,0,0,0,0,0,0,0,0,0,0,50,49,5600,5952.735854000202,1326.4429999981076,12544.507500017062,32.88
1789863279,50,,Aggregated,2.000000,2.000000,0,0,0,0,0,0,0,0,0,0,0,64,49,8700,7858.009671875152,1326.4429999981076,15282.33730001375,56.09375
1789863280,50,POST,/auth/login,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,14,0,15000,14662.559021428544,13156.216500006849,15282.33730001375,139.0
1789863280,50,POST,/auth/signup,2.000000,2.000000,0,0,0,0,0,0,0,0,0,0,0,50,49,5600,5952.735854000202,1326.4429999981076,12544.507500017062,32.88
1789863280,50,,Aggregated,2.000000,2.000000,0,0,0,0,0,0,0,0,0,0,0,64,49,8700,7858.009671875152,1326.4429999981076,15282.33730001375,56.09375
1789863281,50,POST,/auth/login,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,14,0,15000,14662.559021428544,13156.216500006849,15282.33730001375,139.0
1789863281,50,POST,/auth/signup,2.000000,2.000000,0,0,0,0,0,0,0,0,0,0,0,50,49,5600,5952.735854000202,1326.4429999981076,12544.507500017062,32.88
1789863281,50,,Aggregated,2.000000,2.000000,0,0,0,0,0,0,0,0,0,0,0,64,49,8700,7858.009671875152,1326.4429999981076,15282.33730001375,56.09375
1789863282,50,POST,/auth/login,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,14,0,15000,14662.559021428544,13156.216500006849,15282.33730001375,139.0
1789863282,50,POST,/auth/signup,2.000000,2.000000,0,0,0,0,0,0,0,0,0,0,0,50,49,5600,5952.735854000202,1326.4429999981076,12544.507500017062,32.88
1789863282,50,,Aggregated,2.000000,2.000000,0,0,0,0,0,0,0,0,0,0,0,64,49,8700,7858.009671875152,1326.4429999981076,15282.33730001375,56.09375
1789863283,50,POST,/auth/login,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,14,0,15000,14662.559021428544,13156.216500006849,15282.33730001375,139.0
1789863283,50,POST,/auth/signup,2.000000,2.000000,0,0,0,0,0,0,0,0,0,0,0,50,49,5600,5952.735854000202,1326.4429999981076,12544.507500017062,32.88
1789863283,50,,Aggregated,2.000000,2.000000,0,0,0,0,0,0,0,0,0,0,0,64,49,8700,7858.009671875152,1326.4429999981076,15282.33730001375,56.09375
1789863284,50,POST,/ask,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,36031.42579999985,36151.193966671904,36031.42579999985,36215.330900013214,506.3333333333333
1789863284,50,POST,/auth/login,0.000000,0.000000,49000,49000,49000,49000,49000,49000,49000,49000,49000,49000,49000,15,0,15000,16953.211913333507,13156.216500006849,49022.352400003,139.0
1789863284,50,POST,/auth/signup,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,50,49,5600,5952.735854000202,1326.4429999981076,12544.507500017062,32.88
1789863284,50,,Aggregated,0.000000,0.000000,36000,36000,49000,49000,49000,49000,49000,49000,49000,49000,49000,68,49,8700,9711.59637205924,1326.4429999981076,49022.352400003,77.17647058823529
1789863285,50,POST,/ask,0.000000,0.000000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,3,0,36031.42579999985,36151.193966671904,36031.42579999985,36215.330900013214,506.3333333333333
1789863285,50,POST,/auth/login,0.000000,0.000000,49000,49000,49000,49000,49000,49000,49000,49000,49000,49000,49000,15,0,15000,16953.211913333507,13156.216500006849,49022.352400003,139.0
1789863285,50,POST,/auth/signup,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,50,49,5600,5952.735854000202,1326.4429999981076,12544.507500017062,32.88
1789863285,50,,Aggregated,0.000000,0.000000,36000,36000,49000,49000,49000,49000,49000,49000,49000,49000,49000,68,49,8700,9711.59637205924,1326.4429999981076,49022.352400003,77.17647058823529
1789863286,50,POST,/ask,0.000000,0.000000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,3,0,36031.42579999985,36151.193966671904,36031.42579999985,36215.330900013214,506.3333333333333
1789863286,50,POST,/auth/login,0.000000,0.000000,49000,49000,49000,49000,49000,49000,49000,49000,49000,49000,49000,15,0,15000,16953.211913333507,13156.216500006849,49022.352400003,139.0
1789863286,50,POST,/auth/signup,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,50,49,5600,5952.735854000202,1326.4429999981076,12544.507500017062,32.88
1789863286,50,,Aggregated,0.000000,0.000000,36000,36000,49000,49000,49000,49000,49000,49000,49000,49000,49000,68,49,8700,9711.59637205924,1326.4429999981076,49022.352400003,77.17647058823529
1789863287,50,POST,/ask,0.000000,0.000000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,3,0,36031.42579999985,36151.193966671904,36031.42579999985,36215.330900013214,506.3333333333333
1789863287,50,POST,/auth/login,0.000000,0.000000,49000,49000,49000,49000,49000,49000,49000,49000,49000,49000,49000,15,0,15000,16953.211913333507,13156.216500006849,49022.352400003,139.0
